2025-09-29 16:27:24 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:13:46 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:13:46 | Trading active: ✅ Yes
2025-09-29 23:13:46 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:13:46 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:13:46 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:13:46 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:13:46 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:13:46
2025-09-29 23:13:46 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:13:46 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:13:55 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:13:55 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:13:55 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:13:57 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:13:57 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:13:57 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:13:57 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:13:57 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:13:57 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:13:57 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:13:57 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:13:57 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:13:57 | Trading active: ✅ Yes
2025-09-29 23:13:57 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:13:57 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:13:57 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:13:57 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:13:57 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:13:57
2025-09-29 23:13:57 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:13:57 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:14:04 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:14:04 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:14:04 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:14:06 | Trading active: ✅ Yes
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:14:06
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:14:06 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:14:09 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 0.0% | Analysis error: Invalid format specifier ' "buy", "confidence": 75
2025-09-29 23:14:09 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #1 completed in 2.28s
2025-09-29 23:15:09 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #2 at 23:15:09
2025-09-29 23:15:09 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #2 STATS:
2025-09-29 23:15:09 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:15:09 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:15:09 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:15:09 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:15:09 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:15:15 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 0.0% | Analysis error: Invalid format specifier ' "buy", "confidence": 75
2025-09-29 23:15:15 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #2 completed in 6.55s
2025-09-29 23:15:15 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:15:15 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:15:22 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:15:22 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:15:22 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:15:25 | Trading active: ✅ Yes
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:15:25
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:15:25 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:15:44 | ERROR    | app.services.trading_bot | _process_user_trading | ❌ [User 1] Error in trading process: 'NoneType' object is not subscriptable
2025-09-29 23:15:44 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #1 completed in 18.61s
2025-09-29 23:15:56 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:15:56 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:16:04 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:16:04 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:16:04 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:16:06 | Trading active: ✅ Yes
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:16:06
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:16:06 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:16:32 | ERROR    | app.services.trading_bot | _process_user_trading | ❌ [User 1] Error in trading process: 'NoneType' object is not subscriptable
2025-09-29 23:16:32 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #1 completed in 26.09s
2025-09-29 23:17:32 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #2 at 23:17:32
2025-09-29 23:17:32 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #2 STATS:
2025-09-29 23:17:32 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:17:32 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:17:32 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:17:32 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:17:32 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:17:52 | ERROR    | app.services.trading_bot | _process_user_trading | ❌ [User 1] Error in trading process: 'NoneType' object is not subscriptable
2025-09-29 23:17:52 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #2 completed in 20.03s
2025-09-29 23:18:34 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:18:34 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:18:43 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:18:43 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:18:43 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:18:45 | Trading active: ✅ Yes
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:18:45
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:18:45 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:18:48 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:18:48 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:18:57 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:18:57 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:18:57 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:18:59 | Trading active: ✅ Yes
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:18:59
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:18:59 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:19:07 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:19:07 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:19:17 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:19:17 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:19:17 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:19:20 | Trading active: ✅ Yes
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:19:20
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:19:20 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:19:48 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 30.0% | Conflicting signals (bearish MACD momentum vs. bullish SMA20 trend) coupled with a low volume ratio, suggest a lack of clear, high-probability scalping opportunities for a very conservative strategy. RSI is neutral, and waiting for clearer confluence is advised.
2025-09-29 23:19:48 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #1 completed in 28.01s
2025-09-29 23:20:37 | INFO     | app.services.trading_bot | stop            | 🛑 Stopping Trading Bot...
2025-09-29 23:20:37 | INFO     | app.services.trading_bot | stop            | 🛑 Trading Bot stopped
2025-09-29 23:21:43 | INFO     | app.services.trading_bot | __init__        | 🔧 Using REAL Binance service
2025-09-29 23:21:43 | INFO     | app.services.trading_bot | initialize      | 🔧 Initializing Trading Bot services...
2025-09-29 23:21:43 | INFO     | app.services.trading_bot | initialize      | 📡 Connecting to Binance API...
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | initialize      | ✅ Binance service initialized successfully
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | initialize      | 🧠 Initializing AI Analyzer...
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | initialize      | ✅ AI Analyzer ready
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | initialize      | 🛡️  Initializing Risk Manager...
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | initialize      | ✅ Risk Manager ready
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | initialize      | 🌐 WebSocket Manager ready
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | initialize      | 🤖 Trading Bot initialized successfully
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | start           | ⏰ Trading Hours: 00:00 - 23:59
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | start           | 🕐 Current time: 23:21:46 | Trading active: ✅ Yes
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | start           | 🔄 Trading loop task created and started!
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | start           | ⏰ Daily reset task created and started!
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | start           | 🚀 Trading Bot started and running!
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | start           | ⚡ You should see trading cycle logs every 60 seconds
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #1 at 23:21:46
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #1 STATS:
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:21:46 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:22:03 | INFO     | app.services.trading_bot | _process_user_trading | 🟢 [User 1] AI SIGNAL: BUY | Confidence: 70.0% | Short-term bullish momentum is strong, confirmed by MACD (positive histogram, MACD > signal) and SMA20 (price above, trend up). Price is in the upper Bollinger Band half with healthy volume. RSI is neutral, providing room for upward movement. Despite a recent 1-hour price correction, immediate signals suggest a short-term rebound suitable for a conservative scalp.
2025-09-29 23:22:03 | INFO     | app.services.trading_bot | _process_user_trading | 🎯 [User 1] TRADE SIGNAL DETECTED: BUY
2025-09-29 23:22:04 | INFO     | app.services.trading_bot | _process_user_trading | 💰 [User 1] Available USDT balance: $10000.00
2025-09-29 23:22:04 | WARNING  | app.services.trading_bot | _process_user_trading | ❌ [User 1] TRADE REJECTED: Calculated position size is zero
2025-09-29 23:22:04 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #1 completed in 18.04s
2025-09-29 23:23:04 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #2 at 23:23:04
2025-09-29 23:23:04 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #2 STATS:
2025-09-29 23:23:04 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:23:04 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:23:04 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:23:04 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:23:04 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:23:14 | INFO     | app.services.trading_bot | _process_user_trading | 🟡 [User 1] AI SIGNAL: HOLD | Confidence: 95.0% | Insufficient volume (volume_ratio: 0.0) makes scalping highly risky due to potential for wide spreads, slippage, and unpredictable price action. Despite some bearish indicators like MACD momentum and SMA20 trend, a very conservative scalping strategy demands strong volume confirmation, which is completely absent. Therefore, holding is strongly recommended until market liquidity significantly improves.
2025-09-29 23:23:14 | INFO     | app.services.trading_bot | trading_loop    | ✅ Trading cycle #2 completed in 9.83s
2025-09-29 23:24:14 | INFO     | app.services.trading_bot | trading_loop    | 🔄 Starting trading cycle #3 at 23:24:14
2025-09-29 23:24:14 | INFO     | app.services.trading_bot | trading_loop    | 👥 TRADING CYCLE #3 STATS:
2025-09-29 23:24:14 | INFO     | app.services.trading_bot | trading_loop    |    📊 Active trading users: 1
2025-09-29 23:24:14 | INFO     | app.services.trading_bot | trading_loop    |    🌐 Connected users: 0
2025-09-29 23:24:14 | INFO     | app.services.trading_bot | trading_loop    |    🔌 Total connections: 0
2025-09-29 23:24:14 | INFO     | app.services.trading_bot | trading_loop    | 🎯 Processing 1 active trading configurations...
2025-09-29 23:24:14 | INFO     | app.services.trading_bot | _process_user_trading | 📊 [User 1] ANALYZING BTCUSDT (Test: Yes)
2025-09-29 23:24:30 | INFO     | app.services.trading_bot | _process_user_trading | 🔴 [User 1] AI SIGNAL: SELL | Confidence: 55.0% | MACD shows a bearish crossover with a negative histogram, indicating weakening bullish momentum. The SMA20 is trending downwards, confirming a short-term bearish bias. While price is in the upper Bollinger half, its proximity to a down-trending SMA20 and neutral RSI suggest potential for a swift downward move, aligning with a conservative scalping approach to short weakness.
2025-09-29 23:24:30 | INFO     | app.services.trading_bot | _process_user_trading | 🎯 [User 1] TRADE SIGNAL DETECTED: SELL
2025-09-29 23:24:31 | INFO     | app.services.trading_bot | _process_user_trading | 💰 [User 1] Available USDT balance: $10000.00
